event_date,amihud_pre_mean,amihud_post_mean,amihud_change,amihud_change_pct,amihud_t_stat,amihud_t_pval,amihud_significant,roll_spread_pre_mean,roll_spread_post_mean,roll_spread_change,roll_spread_change_pct,roll_spread_t_stat,roll_spread_t_pval,roll_spread_significant,cs_spread_pre_mean,cs_spread_post_mean,cs_spread_change,cs_spread_change_pct,cs_spread_t_stat,cs_spread_t_pval,cs_spread_significant,kyle_lambda_pre_mean,kyle_lambda_post_mean,kyle_lambda_change,kyle_lambda_change_pct,kyle_lambda_t_stat,kyle_lambda_t_pval,kyle_lambda_significant,abnormal_volume_pre_mean,abnormal_volume_post_mean,abnormal_volume_change,abnormal_volume_change_pct,abnormal_volume_t_stat,abnormal_volume_t_pval,abnormal_volume_significant,volume_turnover_pre_mean,volume_turnover_post_mean,volume_turnover_change,volume_turnover_change_pct,volume_turnover_t_stat,volume_turnover_t_pval,volume_turnover_significant,event_id,event_type,symbol
2020-03-12,3.965856524069442e-05,6.106070340949893e-05,2.1402138168804512e-05,53.965992059751485,-15.345170579429496,4.408422689655005e-22,True,0.02379380723926905,0.10454469364062607,0.08075088640135702,339.37774476077374,-10.383165783629792,7.563233078946282e-15,True,0.012995883517166618,0.024390469485216077,0.011394585968049459,87.67842488737328,-2.203372586028942,0.03155361044840503,True,9.236862548568426e-05,0.0001797294036271379,8.736077814145363e-05,94.57841088584048,-11.217372856157144,3.704825172025448e-16,True,0.27477868541317085,-0.13528676324162447,-0.41006544865479533,-149.23480983912586,1.4324570426093635,0.1573809126063692,False,1.0903596462605942,1.076682200982364,-0.013677445278230227,-1.2543976040508509,0.08594064555978428,0.9318095932427429,False,7,Infrastructure,BTC
2020-03-12,0.00025925799579559696,0.0003013291076404753,4.207111184487833e-05,16.227507936938558,-4.282256565487761,7.038839497264827e-05,True,0.014428167264695316,0.1330098249314731,0.11858165766677778,821.8760948033819,-13.246015996684639,3.4627844729000233e-19,True,0.02463469183304085,0.03664315723828209,0.012008465405241243,48.74615638233842,-1.4082032904039072,0.16440873013245677,False,4.6752442057229454e-05,6.850843473154494e-05,2.1755992674315487e-05,46.53445192805987,-7.263129804524671,1.0589372584692411e-09,True,0.600786704852445,-0.10876720613309934,-0.7095539109855443,-118.10413001063544,2.471102255170865,0.016428648754813886,True,1.255519874901429,0.968124692229527,-0.2873951826719019,-22.890532313912225,1.813987094761369,0.07485340347747392,False,7,Infrastructure,ETH
2020-05-11,4.294825683845984e-05,3.494982216824444e-05,-7.998434670215396e-06,-18.623420969795585,7.352948092639672,7.479289123126872e-10,True,0.03477530607023145,0.016010407821399387,-0.018764898248832065,-53.96041147972899,4.736152593803768,1.4476670512910336e-05,True,0.007671319641915675,0.01555628272695866,0.007884963085042985,102.78496338439574,-2.476563991707124,0.016203614619836656,True,0.00010095537250182261,0.00010898688663239418,8.031514130571563e-06,7.955509381560219,-4.525859122598819,3.0362330807516842e-05,True,-0.002535647447780794,-0.6055140733301154,-0.6029784258823346,-23780.057689410376,2.446371684047704,0.017483241696247022,True,1.05337215371397,0.7791183245237391,-0.2742538291902309,-26.03579639192751,2.636122219494045,0.010741647547570402,True,8,Infrastructure,BTC
2020-05-11,0.00020344990994129128,0.000176426199290056,-2.7023710651235275e-05,-13.282734142784038,2.8602626007531144,0.00587499895862476,True,0.058849307610610004,0.027766528728281184,-0.03108277888232882,-52.817577885529566,6.409201740040447,2.8571370797981733e-08,True,0.01569415738793587,0.016907949909458393,0.0012137925215225213,7.7340407103064095,-0.2958638271700129,0.7683907928791195,False,4.145145755430346e-05,3.7330351074793636e-05,-4.121106479509824e-06,-9.942006198722856,3.616277717904507,0.0006271933861158555,True,0.001970782865102009,-0.5291035342999532,-0.5310743171650552,-26947.378453971203,2.4191623511660088,0.018713551298625185,True,1.0046624094110803,0.8288927999848057,-0.17576960942627462,-17.49539027038032,2.2781042395118725,0.026421852706302984,True,8,Infrastructure,ETH
2020-12-01,1.8382606648787555e-05,1.8299186392489424e-05,-8.342025629813073e-08,-0.453799931054026,0.16659974912969427,0.8682644385080387,False,0.020749385257939224,0.008196205055965928,-0.012553180201973296,-60.49904633762652,4.60327056860826,2.3151722221494353e-05,True,0.011106963696969686,0.0139088910593728,0.0028019273624031137,25.226762586498445,-0.7229789937748415,0.47259828658175995,False,8.112022568341985e-05,0.00010796716524770627,2.684693956428642e-05,33.09524762549281,-14.435057288194228,7.412804369535696e-21,True,0.35228285831508194,-0.07181343385580181,-0.42409629217088374,-120.38516270683026,1.6076229989857702,0.11334853642679983,False,1.1420790245338412,0.9880129671258399,-0.1540660574080014,-13.489964713333741,1.4392206582347105,0.15546331155253587,False,11,Infrastructure,BTC
2020-12-01,7.325858877160417e-05,6.692514126416116e-05,-6.333447507443003e-06,-8.645331030315884,3.309153474331807,0.0016119885579421033,True,0.022252221493469636,0.018738754536611908,-0.0035134669568577283,-15.78928628716385,0.826161392369205,0.4120981895681194,False,0.01439924672552191,0.016141551366099172,0.0017423046405772632,12.099970740060447,-0.3600336635521793,0.7201297072763106,False,3.207707251614976e-05,3.929767520870129e-05,7.220602692551528e-06,22.510167313167965,-13.056854151905227,6.490022216227687e-19,True,0.6312454119917753,-0.15642721833948978,-0.7876726303312651,-124.78072954952866,2.9829719165315254,0.004170583040908441,True,1.249257821140337,0.9224686937207955,-0.32678912741954136,-26.158661718142735,2.922789782906561,0.004939018531540761,True,11,Infrastructure,ETH
2020-12-22,1.787928228016092e-05,1.3774177691840773e-05,-4.1051045883201454e-06,-22.960119561819447,6.944525303594902,3.6322392599340876e-09,True,0.010691013579654534,0.004409302024627929,-0.006281711555026604,-58.75693177474749,2.5853814697349473,0.012262719737736152,True,0.013206814543255983,0.021910917749670116,0.008704103206414134,65.90615153946305,-1.4725134623674891,0.14628836618714697,False,0.00010024592026021586,0.00011255304107919784,1.2307120818981978e-05,12.276929362347575,-3.5358290079515777,0.0008066058190229726,True,-0.09286311969388075,0.30650289132455133,0.39936601101843205,430.0587922685828,-1.4965593566120838,0.13993019651531666,False,0.9685214501739356,1.1104543917608125,0.14193294158687686,14.65459970570474,-1.3654146398397813,0.17739525797745662,False,12,Regulatory,BTC
2020-12-22,6.608170020556758e-05,4.695245394790341e-05,-1.912924625766417e-05,-28.94787240364084,6.94512454909392,3.623836238329086e-09,True,0.010549018368199093,0.01233256222290595,0.0017835438547068577,16.90720209648607,-0.4185831342997484,0.6770667933056589,False,0.012153029306211744,0.0362805684137846,0.024127539107572857,198.5310699056787,-3.179741798084038,0.002366267353688242,True,3.776449411113191e-05,4.1663586883934555e-05,3.899092772802642e-06,10.324758386352377,-4.171984112637174,0.00010231283276291572,True,-0.07918036102793442,0.554948382396902,0.6341287434248365,800.8661935768632,-2.203924155545964,0.031512726581527296,True,0.9381816165290858,1.2976900059530148,0.35950838942392893,38.31970090758897,-2.599796336233551,0.011811813156887252,True,12,Regulatory,ETH
2021-02-08,1.1044563017236964e-05,9.155538718950188e-06,-1.8890242982867764e-06,-17.10365811067966,7.064506671510762,2.283964760257714e-09,True,0.018576605663341263,0.045096268438248585,0.026519662774907322,142.75838791820158,-5.289209623255776,1.9531623419718465e-06,True,0.022378268028982053,0.018155487232582354,-0.0042227807963996986,-18.870007236175663,0.6963168549382556,0.48901160347792083,False,0.00012980128969765207,0.0001314072945740169,1.6060048763648263e-06,1.2372795987664804,-0.5426295792957109,0.589463983388625,False,-0.1664069057820801,-0.21319127659584539,-0.0467843708137653,-28.114440680143566,0.19463226033001457,0.846360998796877,False,0.9419986042406729,0.9266723093483173,-0.015326294892355596,-1.6269976222215137,0.18174672430865912,0.8564151915692837,False,13,Infrastructure,BTC
2021-02-08,2.973326900892917e-05,2.0475925689752807e-05,-9.257343319176365e-06,-31.134630088593017,7.955297874089904,7.278162115900725e-11,True,0.04183736695251468,0.03032098577955129,-0.01151638117296339,-27.526543881297442,1.2276049298943708,0.22455441691929884,False,0.038143349395523975,0.022414863875139003,-0.01572848552038497,-41.235197667855225,1.8906302153535859,0.06367269897050189,False,4.63673182584374e-05,4.006117914986777e-05,-6.306139108569624e-06,-13.600396454720787,5.097364094944041,3.944887139742126e-06,True,-0.23690254523747076,-0.30826137376940366,-0.0713588285319329,-30.12159639754099,0.3192929838555646,0.7506515329084322,False,0.9300428895331877,0.9088011826962802,-0.021241706836907515,-2.283949167932381,0.24146455505468395,0.8100467287417703,False,13,Infrastructure,ETH
