snapped_at,price,market_cap,total_volume
2019-12-02,15.4549497977107,2370714811.09293,193840543.697856
2019-12-03,15.1431189866358,2326424403.81526,180234082.940776
2019-12-04,15.2445174191976,2341111791.31744,191379595.604803
2019-12-05,15.1265562113441,2324400981.03683,221792063.245081
2019-12-06,15.6466346063104,2401017472.81102,254288921.623291
2019-12-07,15.6724734588649,2399019210.98322,230194170.109138
2019-12-08,15.5690215414258,2390208907.6339,219620354.317033
2019-12-09,15.5792356902977,2392977301.73348,214654752.499054
2019-12-10,15.327630304628,2350723770.16456,176892874.850766
2019-12-11,14.8007510772602,2271141392.94316,177092319.728453
2019-12-12,14.7496276469834,2261960517.02252,166588192.864003
2019-12-13,14.7131314173784,2262402193.44717,158091955.768011
2019-12-14,14.8102207415648,2272951579.55376,164498254.643844
2019-12-15,14.3678130893136,2205218684.50032,160424902.136075
2019-12-16,14.3550634246775,2205239116.24343,166600618.185604
2019-12-17,13.4531049252311,2066058407.34255,167675616.15803
2019-12-18,12.355426118876,1900250905.35817,182840088.87755
2019-12-19,13.4919548534433,2070675410.04012,221276214.807148
2019-12-20,13.3072706669134,2041771179.9406,157559456.81164
2019-12-21,13.4994994154571,2071647692.20388,202947983.129067
2019-12-22,13.2890844124147,2039535646.50916,190795847.356625
2019-12-23,13.8056146217224,2110853076.65363,203768506.774614
2019-12-24,13.3143824633928,2045544930.42559,162666681.53981
2019-12-25,13.3189803374188,2046244983.12557,186760807.645439
2019-12-26,13.075050804578,2006685206.21821,139752557.28815
2019-12-27,13.1423556839404,2017880019.43004,154341640.332
2019-12-28,13.2783404354609,2035057674.23846,168454467.934224
2019-12-29,13.6715535430141,2101494900.46546,191055609.945135
2019-12-30,14.1070278677935,2161147034.90447,214556552.225178
2019-12-31,13.8535639090991,2126194408.1384,180733324.118415
2020-01-01,13.7163905191644,2103940814.87055,168238324.605933
2020-01-02,13.6859024883923,2099316231.12512,184709056.804408
2020-01-03,13.0071705421344,1995647509.18022,157356597.615453
2020-01-04,13.6032755752069,2088116795.77143,177239685.255726
2020-01-05,13.7945752344561,2116144291.91591,169907478.421526
2020-01-06,14.0063607083885,2147450559.7402,183407548.101395
2020-01-07,14.9005044433095,2290887105.20019,222341899.104433
2020-01-08,14.9695162861887,2303435257.42228,212354395.112055
2020-01-09,14.4991139427114,2231554930.33038,182170907.229374
2020-01-10,14.4024002942328,2202749503.68616,186715078.230744
2020-01-11,15.0726512620216,2298403615.72598,205053226.009009
2020-01-12,14.897654836331,2290593279.15614,214306064.040478
2020-01-13,15.3036218141038,2347844996.53343,210916688.709128
2020-01-14,15.1627962662729,2328371221.15827,190567044.138221
2020-01-15,16.6512170387592,2546512800.31877,256200729.816169
2020-01-16,17.6599595901605,2695653560.44662,363286199.193055
2020-01-17,17.0134622820381,2603726452.0382,180942925.116408
2020-01-18,18.0673169437443,2784697147.55434,324691292.355627
2020-01-19,17.7795656616038,2733334308.82279,260499762.302936
2020-01-20,17.3546720974566,2662443492.9893,247057878.988854
2020-01-21,17.3317689510436,2658043749.55329,263222093.536996
2020-01-22,18.1056637702426,2775403908.14402,282373775.617627
2020-01-23,17.7852873730251,2727795013.68882,221221906.915244
2020-01-24,16.9812013503478,2605306661.68923,213945091.064713
2020-01-25,17.0258029187171,2614002412.69869,225882782.212396
2020-01-26,16.9438890089994,2604451767.49902,205048618.448292
2020-01-27,17.43695281012,2674086712.65174,243479316.874071
2020-01-28,17.6353438345903,2698791730.43111,230946817.910461
2020-01-29,18.0567187116168,2745879946.27034,237464057.061777
2020-01-30,17.8486897767481,2747236096.24962,241033846.213671
2020-01-31,18.5744682146734,2847071752.4987,252662477.175719
2020-02-01,18.1025918927926,2788030152.17602,243240997.983209
2020-02-02,18.1469799402492,2785023700.27252,184719237.713563
2020-02-03,18.429785866197,2828376341.96875,253345268.446769
2020-02-04,18.4697277769073,2834950672.33887,173491661.645031
2020-02-05,18.1222700604383,2787798000.34735,136322480.737231
2020-02-06,19.1849817399701,2945748769.82956,290141371.293245
2020-02-07,20.6063593194693,3157866992.35117,353390568.577291
2020-02-08,22.1245972417344,3395280397.15817,437168891.025141
2020-02-09,21.7955776685393,3345049428.72964,294670011.461237
2020-02-10,23.9193749090469,3671656947.75947,396099869.575838
2020-02-11,25.252831451617,3882697589.25593,621855205.60019
2020-02-12,25.6733274797368,3940209442.12029,513583904.456331
2020-02-13,26.4204890065586,4030446327.50026,476505354.873414
2020-02-14,25.4035310125886,3894836056.45173,382278653.963629
2020-02-15,26.2376146371482,4014430330.43239,421277508.154635
2020-02-16,24.0662324726928,3694035234.84177,433444195.949792
2020-02-17,23.6422343726036,3616306586.49087,442399014.673369
2020-02-18,23.5710600853594,3598860680.00709,440300039.582143
2020-02-19,24.0247217223742,3691896845.9101,347593301.539643
2020-02-20,22.2511040608582,3449518851.48574,288054592.159041
2020-02-21,22.1400916047479,3400751851.23838,293917888.192825
2020-02-22,22.1201168392635,3395848277.90883,379734030.401189
2020-02-23,21.9352126540105,3364840516.85196,308906985.699442
2020-02-24,22.8715037707625,3510096072.4666,370143216.200634
2020-02-25,22.0341270696986,3364128427.94497,305719319.902081
2020-02-26,20.3851561821318,3134455973.67223,292947590.95183
2020-02-27,18.7108490479909,2858511810.45232,346015231.211528
2020-02-28,19.1212474711344,2921518777.10542,334602154.895322
2020-02-29,18.9678385121472,2926158625.65309,475710231.977518
2020-03-01,19.3162743504946,2982985653.83375,510660552.385544
2020-03-02,18.990848471867,2908085916.4508,279150858.820654
2020-03-03,19.8696238666383,3047290851.6457,342469581.829736
2020-03-04,19.5919854085636,2967313549.75446,328500278.413345
2020-03-05,19.9980165348202,3023669002.14763,316845189.140281
2020-03-06,20.8195623738654,3148122007.37285,348942110.521133
2020-03-07,21.3200619043072,3225098953.68008,395065946.119132
2020-03-08,20.0346305003188,3021511858.48779,314894895.766347
2020-03-09,16.8768661458687,2576606762.57933,273483539.382628
2020-03-10,16.583534012655,2497008181.42722,383658471.585072
2020-03-11,16.8855425267655,2565981290.90653,330638655.660531
2020-03-12,16.5679367658998,2493501408.15943,267252146.989004
2020-03-13,9.47289827435083,1437874399.8178,412918004.272449
2020-03-14,10.8949709210512,1615054798.95841,551414732.795828
2020-03-15,10.1312781710055,1527890811.82594,270906520.912893
2020-03-16,10.3855770773387,1590139361.76279,298770292.343978
2020-03-17,9.40067079977463,1431388393.0793,284841626.19165
2020-03-18,10.3342805016277,1573699552.27469,232219642.136281
2020-03-19,10.3736027624106,1563418016.33195,272872630.216486
2020-03-20,12.2532097735741,1858603761.5876,346191031.614154
2020-03-21,11.8507209506843,1792058784.85844,387993875.207485
2020-03-22,11.9998074676187,1818360426.98808,341768011.034885
2020-03-23,11.1789817059725,1688695769.97586,282013365.286324
2020-03-24,12.1041769744894,1829868580.8329,324459115.247292
2020-03-25,12.4529730877032,1885028599.39232,285530102.688341
2020-03-26,12.34602394498,1863775406.99286,248158273.558252
2020-03-27,13.2132391197244,1991459536.4557,272095324.062189
2020-03-28,12.3571032749779,1843089830.93256,171866476.06557
2020-03-29,12.2179855124613,1843685185.2425,215130548.228152
2020-03-30,11.3358008848904,1716989350.62152,187370629.172472
2020-03-31,12.1863261829934,1843126769.70464,276558085.345974
2020-04-01,12.5999217279066,1906878809.1019,329247177.625766
2020-04-02,12.7292679873749,1927232838.85637,334856444.027969
2020-04-03,13.0809133456301,1971192627.52208,383892319.3329
2020-04-04,13.3237868423995,2014757335.70776,361905470.712815
2020-04-05,13.780459184615,2084146996.10988,388516838.904205
2020-04-06,13.7094925517822,2073669546.98995,407729033.943809
2020-04-07,15.1363238705819,2289489107.29175,444447157.622633
2020-04-08,14.6599825013263,2207454729.05895,420044095.236632
2020-04-09,15.075401383425,2282382271.73501,394584672.402975
2020-04-10,15.0287591877935,2271676119.49078,365221668.388929
2020-04-11,13.7188259134995,2073910713.84293,339027340.515059
2020-04-12,13.8267586155628,2087481774.13632,379071140.060732
2020-04-13,14.2651165496444,2178116505.78815,404979912.814526
2020-04-14,15.0455728609218,2272857627.66226,415375272.650097
2020-04-15,15.5827208042491,2357467179.20542,431913949.010708
2020-04-16,14.5859486226911,2207839720.36077,393386119.491286
2020-04-17,15.6667378614692,2369647148.59405,414415761.363285
2020-04-18,15.616281099862,2370773171.78727,416729931.63382
2020-04-19,16.552955039684,2448080536.02238,414857231.913651
2020-04-20,16.046550155761,2377982679.5904,413369977.709689
2020-04-21,15.0278043374446,2228118491.75703,377680441.787277
2020-04-22,15.0965078647151,2232531184.04712,304659694.173038
2020-04-23,15.6867387912466,2319816863.6943,372342615.926041
2020-04-24,15.9701367066727,2353229636.87272,214383568.260073
2020-04-25,15.8948274241856,2352743588.49463,347741153.11152
2020-04-26,16.2372461369244,2402829550.62927,357506648.815497
2020-04-27,16.3739525246174,2419596600.67127,372633462.463533
2020-04-28,16.412718663883,2423050238.7545,382565165.099473
2020-04-29,16.3620578112824,2419444104.38515,380017273.227351
2020-04-30,17.3937214031047,2563905019.00539,458695909.002382
2020-05-01,16.9808737511716,2521986646.09923,487612724.25366
2020-05-02,17.4517828735266,2584203457.0106,454273601.335571
2020-05-03,17.5196612636972,2594586018.02359,403799189.092578
2020-05-04,17.0949383513307,2526415835.16692,376859551.646985
2020-05-05,17.0192464364817,2503993914.515,422356843.275439
2020-05-06,16.8832332367557,2490362707.68423,369161574.857609
2020-05-07,16.5120931353912,2471282824.90913,384069116.940248
2020-05-08,16.9735079710753,2525210913.37676,404774330.595035
2020-05-09,17.1742963851762,2536683339.76339,341410123.183821
2020-05-10,16.831057985373,2495851840.77263,373684312.151771
2020-05-11,15.3191041223256,2258003159.30854,437921979.775752
2020-05-12,15.0790607430793,2231962404.76891,391877781.016944
2020-05-13,15.7379076140971,2327383911.23194,370701815.990335
2020-05-14,16.1787446488287,2390558640.36613,309359496.969878
2020-05-15,16.3543383381294,2418544120.37033,309626333.98877
2020-05-16,15.66553993269,2317509550.38672,311813810.49337
2020-05-17,15.9988540292295,2371381209.7246,312867861.068481
2020-05-18,16.2809232038911,2407687200.47623,275407723.455797
2020-05-19,16.6098722533765,2456333484.60498,273184898.2741
2020-05-20,17.1675733236047,2542931077.02297,305892968.059999
2020-05-21,16.8814543527762,2496496117.67033,288053715.173969
2020-05-22,16.0669095726554,2378561522.02096,247644529.329857
2020-05-23,16.4251337947246,2433514189.13097,267131549.193273
2020-05-24,16.4762666251858,2432310884.60699,261935069.894808
2020-05-25,15.9921114563814,2364976579.02572,266690358.416699
2020-05-26,16.3436389595581,2416857097.41603,250808033.57115
2020-05-27,16.2229160829339,2395241252.18636,243698612.370505
2020-05-28,16.4530604881581,2430831282.61736,271999812.2086
2020-05-29,17.0369406967339,2519147859.6629,289518116.623988
2020-05-30,16.9958520929997,2514242773.52312,253571349.508559
2020-05-31,17.740056583736,2623199554.99649,302824541.290146
2020-06-01,17.0804749917435,2508703324.26818,297854669.422354
2020-06-02,17.8682673080516,2655040579.63838,315491464.565602
2020-06-03,17.2781440884499,2555160161.91284,271525033.778354
2020-06-04,17.5321020358125,2592716465.79479,254801494.104169
2020-06-05,17.7677711911456,2622151848.87934,257877264.187993
2020-06-06,17.6427772107756,2609083547.61392,273877565.926019
2020-06-07,17.5442316514554,2594510241.24378,220115765.149813
2020-06-08,17.3855854776686,2569939047.80373,222645848.716875
2020-06-09,17.3924012065383,2577895737.55943,204601412.024599
2020-06-10,17.3580285750316,2566693310.48444,198081099.239138
2020-06-11,17.4002702318566,2567525315.83055,210381520.46038
2020-06-12,16.3147598499593,2405200798.52102,210778571.134091
2020-06-13,16.6331667606366,2458716489.46494,220024360.070019
2020-06-14,16.8077330047672,2482197891.36221,207559002.935205
2020-06-15,16.5715721046847,2450773581.1365,190361237.146404
2020-06-16,16.3777957667709,2422013097.52777,195644814.421093
2020-06-17,16.4175649391446,2426825300.85009,197505707.134969
2020-06-18,16.3894228131257,2424884750.75617,176497164.579658
2020-06-19,16.1690472746051,2394325177.82051,164635413.13393
2020-06-20,15.9643161753482,2361132693.7892,160644324.961006
2020-06-21,16.0537683045317,2373897719.71491,163099721.25134
2020-06-22,15.9481518057058,2358874801.54818,142296013.712793
2020-06-23,16.4934628689402,2437229810.81607,176844093.986658
2020-06-24,16.3763233903176,2417477041.42392,159228450.337588
2020-06-25,15.9942670232044,2370741002.54104,157180736.403533
2020-06-26,15.9137957781846,2353394947.34367,135826468.64634
2020-06-27,15.760713523842,2330947468.52124,139383327.089051
2020-06-28,15.143047161776,2244154724.21466,148605617.125738
2020-06-29,15.3660385261556,2273304407.39232,155023700.987053
2020-06-30,15.4759193620975,2288640054.19662,162349712.653785
2020-07-01,15.4296368094814,2283276873.75625,152275345.610085
2020-07-02,15.8200812265903,2341084177.15757,150816511.486078
2020-07-03,15.3513669906421,2271469452.38451,137641601.158973
2020-07-04,15.2926137628721,2264032087.73042,149724446.669635
2020-07-05,15.5540657787127,2297513032.59513,162034682.786837
2020-07-06,15.4920497777776,2289383666.62968,148849664.418773
2020-07-07,16.3137564824789,2412542715.33957,158082223.971923
2020-07-08,16.7730186455712,2480460217.18468,199544301.540382
2020-07-09,17.1887803961159,2541966350.38674,212912177.013621
2020-07-10,16.8196812377892,2485639478.87122,182521636.964856
2020-07-11,17.216878342023,2547754640.77542,176179742.24339
2020-07-12,17.6145583898712,2604910436.97068,186529499.806657
2020-07-13,18.2822214187026,2698495512.13489,232019605.636724
2020-07-14,18.3850267279885,2715245514.96438,258356560.206465
2020-07-15,18.090037256165,2675828065.2144,210848062.367237
2020-07-16,17.6029969715924,2603200688.79113,168240728.715791
2020-07-17,17.1519950367418,2536635434.4638,168565071.742565
2020-07-18,17.0799105996446,2523851243.11585,144813495.017902
2020-07-19,17.1357946720576,2534108968.22124,140702673.069495
2020-07-20,17.9648785810931,2665508175.60843,215049200.920589
2020-07-21,17.480105592448,2585027026.46808,216275927.693509
2020-07-22,17.7399355595841,2623383923.4303,188660804.881085
2020-07-23,18.0646787854517,2659506640.39494,205429162.148269
2020-07-24,18.6790713649625,2760438295.95597,215334638.413738
2020-07-25,19.174068633442,2834374931.40049,258626823.269848
2020-07-26,19.8075285301282,2935074481.76026,272679558.317552
2020-07-27,19.5209630804931,2885760248.06152,256257974.037929
2020-07-28,19.6821394113124,2910698837.69272,343447724.241531
2020-07-29,20.1596143774043,2981283364.2881,288337828.921661
2020-07-30,19.8722612868157,2937168739.55645,207031363.721037
2020-07-31,20.0314608656642,2965551533.55536,199617619.827623
2020-08-01,20.6939557171922,3060607052.37596,236980556.884167
2020-08-02,21.6020458181708,3199992932.00405,277265421.70421
2020-08-03,20.9079349845159,3086470430.66662,315451499.933224
2020-08-04,21.9559196527513,3239321258.88051,279416796.598029
2020-08-05,22.2628516776725,3293276431.14333,246028383.432916
2020-08-06,23.2581031170771,3438061584.39954,350188271.629414
2020-08-07,22.7271158371349,3370982469.60411,262793562.791695
2020-08-08,22.1992694718734,3278820417.37717,334483626.114487
2020-08-09,22.8688920573535,3378074822.84347,246134097.375993
2020-08-10,22.4203876713258,3315615444.52618,224819393.091366
2020-08-11,22.5742890378044,3339788962.52503,241187735.457587
2020-08-12,21.1338781440942,3114747466.73592,328915622.616668
2020-08-13,21.6005901130578,3188863589.72224,270049274.19051
2020-08-14,21.7611413020202,3215330089.17484,286251052.123591
2020-08-15,23.0244045039932,3404939838.39949,385009628.817758
2020-08-16,22.9079625833611,3387732401.94691,283594972.625566
2020-08-17,23.4747196077329,3473865123.87327,284809741.528669
2020-08-18,23.5263309747823,3476788975.01421,280196303.511095
2020-08-19,22.973801654077,3397690721.68015,271410617.348844
2020-08-20,22.3075829569858,3302382351.27783,240981711.802461
2020-08-21,23.0726294442325,3414255884.59951,253331918.211613
2020-08-22,22.0946524649025,3260640031.86024,262582143.533769
2020-08-23,22.1758392923859,3277780668.58648,207704017.557418
2020-08-24,21.8376177281629,3233813725.37927,191951846.560393
2020-08-25,22.5714942223897,3336417081.55513,198567502.875491
2020-08-26,21.4524774536178,3176756104.72737,246965279.25462
2020-08-27,22.2259396573104,3295697167.2176,265829129.097902
2020-08-28,23.0718847186135,3411961399.98943,298087776.590221
2020-08-29,23.0653799801627,3413764685.10158,275873858.950788
2020-08-30,22.9917049697734,3408734637.11928,224020180.566247
2020-08-31,23.62291042618,3486695535.74988,242465281.072543
2020-09-01,23.1634336265355,3429200221.89961,226364373.295741
2020-09-02,24.6665119395063,3678647220.13556,464622720.86446
2020-09-03,24.6463590395703,3644800878.59714,598973209.744087
2020-09-04,20.5167233605805,3057090063.01093,610440504.73589
2020-09-05,20.9672794249688,3101433925.40205,513886862.983571
2020-09-06,19.4074324384283,2870047729.53805,418830419.467814
2020-09-07,23.2363763138221,3441897088.20764,755431632.907658
2020-09-08,22.3148752788216,3289616682.45298,565967822.669189
2020-09-09,23.0088034209152,3391729400.81967,569283063.035112
2020-09-10,24.486045253548,3606231301.62353,467657915.786169
2020-09-11,24.4138426044262,3603704433.99175,480864281.378805
2020-09-12,25.3892810877979,3752802265.11917,443497208.273533
2020-09-13,28.4532077806285,4189027940.76746,722048008.602217
2020-09-14,31.1174719673797,4578726414.54589,1204406182.07132
2020-09-15,31.2132308982544,4512125844.06432,1073196306.90242
2020-09-16,27.1762442226886,4009700860.49418,935693765.160359
2020-09-17,27.855080772506,4122357757.56389,711704644.22121
2020-09-18,26.791783085252,3959528315.05603,425105137.024405
2020-09-19,27.0951576610102,3976466685.15494,406378803.908572
2020-09-20,27.2029346332743,4024066272.65731,350612365.606532
2020-09-21,26.4293605016248,3891106120.85808,370273177.603491
2020-09-22,23.5332501880503,3493931691.12984,423273273.270814
2020-09-23,24.0269758870771,3535552468.39308,378103488.006387
2020-09-24,22.8103000914186,3373414662.27031,347342769.967389
2020-09-25,24.5183010192221,3626151929.25791,373755511.943224
2020-09-26,24.6259053352538,3635723607.87457,353550737.404618
2020-09-27,26.1785921828581,3874918801.86433,360614333.507424
2020-09-28,26.1943852946107,3864067179.65427,346164386.639037
2020-09-29,26.8494583835727,3964694603.56834,409745128.155013
2020-09-30,28.7842611623089,4253400066.79035,470569222.742515
2020-10-01,29.2411279964757,4325855176.03525,443200921.296716
2020-10-02,27.4589992825006,4036519254.14418,443482779.605324
2020-10-03,27.2476304876252,4021625433.98179,476985560.963285
2020-10-04,28.2202183462734,4184514172.40872,388752523.406471
2020-10-05,28.9736675667354,4283270102.31191,396194635.612452
2020-10-06,28.6029775226705,4235422294.42511,340780200.768531
2020-10-07,27.6731543204484,4081175972.41145,395033652.70383
2020-10-08,27.6740125866321,4093867354.47444,316761178.072959
2020-10-09,27.6915769923624,4090366937.16272,344379052.546212
2020-10-10,28.3898141129718,4198511785.69553,338942258.571699
2020-10-11,28.2615065300432,4178281516.42921,327974396.036247
2020-10-12,28.5059519090332,4216513538.63797,306144831.547913
2020-10-13,30.6761374302603,4529414810.43659,501643095.280693
2020-10-14,30.6855281891238,4536387303.78485,406898662.767473
2020-10-15,30.8758642024832,4566346921.86575,340246039.761715
2020-10-16,31.2234575379725,4615821052.67801,377660568.150323
2020-10-17,29.9803510552984,4436816337.99266,407813529.037593
2020-10-18,30.2350669476473,4471124012.69813,281729618.254064
2020-10-19,30.6441452039197,4528416810.27406,305775892.063601
2020-10-20,29.9091753553742,4422322858.34957,292131231.632585
2020-10-21,28.7742315849016,4241175299.4955,366817435.259406
2020-10-22,29.6409875068013,4374680295.69014,378415820.348789
2020-10-23,30.568600468741,4520768370.05221,363601027.96567
2020-10-24,30.5994834064521,4521344664.32785,310854925.171654
2020-10-25,30.5552005587356,4517960819.15093,230330957.950672
2020-10-26,30.0683559947693,4446242745.625,213890436.168145
2020-10-27,31.1111601710148,4603816454.7376,347858958.916377
2020-10-28,31.580052145682,4683647247.1061,418613518.226259
2020-10-29,30.3831646793031,4484041908.97854,344046319.374732
2020-10-30,29.8219385448965,4420211966.04898,274519364.773939
2020-10-31,28.4974812307814,4216701943.86166,374739907.450478
2020-11-01,28.3858675347316,4195740161.80061,256734113.187063
2020-11-02,28.3832070889107,4189298124.87447,237009570.978372
2020-11-03,27.9015104251646,4129579048.05467,280531334.258568
2020-11-04,26.8603273923295,3964658696.98303,315141928.441677
2020-11-05,26.8503641903857,3967025116.09897,268356799.917158
2020-11-06,27.660412043708,4094007654.91203,319732745.841076
2020-11-07,28.931312481045,4277111583.08968,351340615.510579
2020-11-08,27.6949021635955,4095631471.42624,379171084.878783
2020-11-09,28.2728323818027,4188047516.44058,350090761.520557
2020-11-10,27.977646263363,4123746337.88833,367057927.762829
2020-11-11,28.1511118078726,4166476642.64998,319364158.026448
2020-11-12,27.939048497407,4116039125.57617,310574387.240023
2020-11-13,27.5443138396036,4082305596.91428,291419186.27226
2020-11-14,28.1928350039997,4164934047.78328,311995951.623963
2020-11-15,27.9538196500245,4138996735.16344,278005831.259062
2020-11-16,27.6015901169859,4078970764.35741,275640282.474266
2020-11-17,28.0222738032672,4142983110.02735,299723403.714197
2020-11-18,28.4969233047374,4214237524.15777,348152455.143843
2020-11-19,28.0692656927701,4153238203.99865,352337836.813964
2020-11-20,28.0464421783584,4147358204.58563,358451200.443094
2020-11-21,28.8511146849467,4272178890.38945,405663771.12995
2020-11-22,30.451555406754,4508909727.23448,525345854.530097
2020-11-23,29.9773022816311,4442355802.1306,525885402.072846
2020-11-24,30.894363176059,4543628008.753,542655453.148473
2020-11-25,33.7401440464512,4982769840.40604,1096295979.16989
2020-11-26,31.385733840984,4638993020.32764,750470552.585782
2020-11-27,28.1837367602019,4160410878.60135,822530057.441335
2020-11-28,28.4881209626455,4205742907.96124,449165862.38469
2020-11-29,29.1117730540622,4300575783.62046,438446980.130244
2020-11-30,30.1120829570746,4451872526.18575,452491273.705424
2020-12-01,31.244953204612,4628855599.42055,485785914.128171
2020-12-02,30.1335622377137,4456593037.75275,540539151.305117
2020-12-03,30.2859505903146,4485798669.94813,431345761.895268
2020-12-04,30.6517212593478,4532470312.73457,366696348.54697
2020-12-05,29.1551303991365,4313659353.38478,404722653.681276
2020-12-06,29.7232489217479,4395591397.93482,341090339.915342
2020-12-07,29.4862544050646,4358178089.79227,277581850.868091
2020-12-08,29.3549147579587,4341263148.86539,265602209.817925
2020-12-09,27.6678517409396,4099895788.27002,364433924.773098
2020-12-10,28.1958106360339,4167230661.07646,357146579.413978
2020-12-11,27.6985046338003,4097433907.29593,296247774.378324
2020-12-12,27.3861504017818,4051182427.35937,309358142.111544
2020-12-13,28.1594669550824,4163931310.43417,269415971.940491
2020-12-14,29.0504558856194,4284844712.4803,306303184.774815
2020-12-15,29.9701333652394,4423709692.44608,395357036.74184
2020-12-16,29.5257581637982,4363659616.56902,341458022.632417
2020-12-17,30.4472520322396,4502642498.31045,414821464.636385
2020-12-18,30.1519229957088,4458380241.20462,549773127.638979
2020-12-19,30.9536805741712,4575748263.38447,411494715.54579
2020-12-20,33.2857122612675,4916865111.16544,656751764.599336
2020-12-21,34.1899289696185,5051713693.40322,732020161.016712
2020-12-22,32.3031397410571,4777115837.70322,713959772.050946
2020-12-23,33.5098905810525,4945772817.2023,667525756.72639
2020-12-24,31.2980171312061,4660064269.51471,715085462.999505
2020-12-25,32.4969505093693,4814447228.08938,576913722.658368
2020-12-26,33.1576605266959,4899865020.94859,481229184.400561
2020-12-27,33.5124017662767,4954948231.44856,507064929.038057
2020-12-28,33.49744381519,4973685729.74947,678051299.781729
2020-12-29,35.9160690825723,5302039004.72399,722362992.900842
2020-12-30,38.8375696336221,5722427540.45451,1167579329.02558
2020-12-31,38.1509269709647,5644561342.62501,595689639.237965
2021-01-01,37.3945910895227,5507755823.48255,540443823.341619
2021-01-02,37.907080194788,5584591445.47991,548599820.922941
2021-01-03,38.3407827710088,5664992538.86041,637202193.864108
2021-01-04,41.0738334618729,6162622121.46548,942962614.770644
2021-01-05,39.9629137562845,5860212415.08225,962253282.326613
2021-01-06,41.7000277734428,6146043355.41979,750006113.352084
2021-01-07,42.1828628447893,6213203841.02595,804566738.165696
2021-01-08,43.399503661775,6360257240.65883,993406143.510464
2021-01-09,42.4666800993377,6257342788.15183,741620428.844252
2021-01-10,44.0094718567453,6535325408.39623,627647722.275356
2021-01-11,42.5841009855769,6321067625.07328,809936299.315574
2021-01-12,38.4539255237904,5708211117.64235,1050223987.90807
2021-01-13,38.1142721961446,5655761600.93102,652529246.560584
2021-01-14,40.2256537401251,5950937294.09986,597978132.514269
2021-01-15,41.761075274461,6162213630.69703,599233551.347966
2021-01-16,41.0021134762856,6085115283.86314,644644087.694187
2021-01-17,43.2280260401193,6408266290.29495,685226682.508096
2021-01-18,45.6112893762303,6811733847.33568,782336096.787231
2021-01-19,45.2625534576248,6697976479.65984,642880517.448974
2021-01-20,42.9091445016058,6375499623.76684,925423978.309424
2021-01-21,42.5166606374819,6266849381.66318,773096223.002838
2021-01-22,38.7637390057853,5774109832.68915,727050005.335781
2021-01-23,40.7671300070051,5972297132.1615,529413658.308304
2021-01-24,40.7766423561944,6025125570.0969,530395845.22519
2021-01-25,41.8475463681909,6175849056.4052,511146060.004252
2021-01-26,41.4388906673687,6118277883.10546,570986736.951961
2021-01-27,41.5369969714475,6125248409.28888,610970650.848127
2021-01-28,41.0620061062751,6046117020.91682,571180935.585105
2021-01-29,42.3933727482513,6283476043.15562,602130391.232156
2021-01-30,42.7367710482265,6337205523.63256,731044472.498418
2021-01-31,44.6166614363188,6604362183.83702,612389944.964592
2021-02-01,44.2483611116469,6522941333.93526,571098971.022635
2021-02-02,51.4662365338333,7583767269.19099,1473065904.02108
2021-02-03,50.912193432973,7569477058.56905,1178306794.5117
2021-02-04,52.3184624213578,7735129472.07218,805552172.808754
2021-02-05,55.7736236256377,8333210382.43951,1102875237.69994
2021-02-06,68.3389566044785,10106500512.436,1692097697.75343
2021-02-07,72.6318789790968,10648242256.7563,2640506902.14939
2021-02-08,68.2505017178964,10133846849.9627,1818565577.64503
2021-02-09,79.4980188892335,11666342815.765,2628386625.78947
2021-02-10,107.735533773852,16042189486.9444,5431056857.98195
2021-02-11,129.133611917975,19029543691.1173,8622001934.64738
2021-02-12,123.805444657291,18248020592.9631,3324064891.12526
2021-02-13,136.480521455542,20066593314.1355,3522463018.71305
2021-02-14,133.322626656125,19799743676.3279,2457588084.87989
2021-02-15,136.614742532482,20235468424.0485,2534232231.18936
2021-02-16,129.375018312564,19096962299.5609,2296763147.40663
2021-02-17,129.775046572875,19173445845.0666,1815199476.08389
2021-02-18,163.622670326347,24144663679.1118,5591312738.07958
2021-02-19,194.529787820459,28719828748.3464,8204647326.59434
2021-02-20,338.066136134452,52232341792.2605,22103516567.7071
2021-02-21,257.390090754497,39186024468.5068,13497538091.8297
2021-02-22,295.60035378068,45745975207.8557,11521772897.1104
2021-02-23,268.39199676355,41355468790.2346,10950701746.0099
2021-02-24,228.724347832957,35160048230.5213,10898388397.781
2021-02-25,255.47671840976,39273073153.5427,10134020070.0931
2021-02-26,235.367775596686,36653635808.8157,6059743759.47517
2021-02-27,221.911998526071,34347801258.4928,6123362549.34408
2021-02-28,226.726865765978,34863282195.0899,4001793419.01355
2021-03-01,209.775556097712,32747054923.7423,4576664599.82066
2021-03-02,256.18252414722,39775549289.6208,6899473970.60362
2021-03-03,240.934151369629,37318077555.5604,4755698486.39936
2021-03-04,241.759751679751,37511795342.7458,3989584025.18255
2021-03-05,230.266509059902,35579395371.4458,3781405735.5511
2021-03-06,226.939847850859,34764818409.1964,3454103781.34916
2021-03-07,226.656267596611,35132140627.2429,2598241543.29598
2021-03-08,240.061997459915,36937041399.5295,3162878615.78661
2021-03-09,240.616224149643,37175687161.8423,2849019958.2204
2021-03-10,294.720233956112,45349664034.308,7151267268.2853
2021-03-11,278.401340115609,43134755617.8365,5812829337.94814
2021-03-12,288.472838604321,44525761191.3733,6352558452.7063
